external_learning_efficiency,platform_capture_share,equivalent_pareto_tail_index,neutrality_penalty,regime,ownership_size,incremental_private_value,capture_upgrade,productive_learning_upgrade,external_access_slope,selection_margin,platform_full_rollup_capture_threshold
0.41250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.13317136,2.66847656,0.83278125,-0.03937500,0.74183805,0.36223606
0.42500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.13267917,2.68570313,0.81506250,-0.03937500,0.73880289,0.35991261
0.43750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.13218699,2.70292969,0.79734375,-0.03937500,0.73576774,0.35761878
0.45000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.13169480,2.72015625,0.77962500,-0.03937500,0.73273258,0.35535401
0.46250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.13120261,2.73738281,0.76190625,-0.03937500,0.72969742,0.35311774
0.47500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.13071042,2.75460938,0.74418750,-0.03937500,0.72666227,0.35090944
0.48750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.13021824,2.77183594,0.72646875,-0.03937500,0.72362711,0.34872859
0.50000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12972605,2.78906250,0.70875000,-0.03937500,0.72059195,0.34657467
0.51250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12923386,2.80628906,0.69103125,-0.03937500,0.71755680,0.34444721
0.52500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12874167,2.82351563,0.67331250,-0.03937500,0.71452164,0.34234570
0.53750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12824949,2.84074219,0.65559375,-0.03937500,0.71148649,0.34026968
0.55000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12775730,2.85796875,0.63787500,-0.03937500,0.70845133,0.33821868
0.56250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12726511,2.87519531,0.62015625,-0.03937500,0.70541617,0.33619227
0.57500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12677292,2.89242188,0.60243750,-0.03937500,0.70238102,0.33418999
0.58750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12628074,2.90964844,0.58471875,-0.03937500,0.69934586,0.33221142
0.60000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12578855,2.92687500,0.56700000,-0.03937500,0.69631070,0.33025614
0.61250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12529636,2.94410156,0.54928125,-0.03937500,0.69327555,0.32832374
0.62500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12480417,2.96132813,0.53156250,-0.03937500,0.69024039,0.32641382
0.63750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12431199,2.97855469,0.51384375,-0.03937500,0.68720524,0.32452600
0.65000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12381980,2.99578125,0.49612500,-0.03937500,0.68417008,0.32265988
0.66250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12332761,3.01300781,0.47840625,-0.03937500,0.68113492,0.32081511
0.67500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12283542,3.03023438,0.46068750,-0.03937500,0.67809977,0.31899131
0.68750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12234324,3.04746094,0.44296875,-0.03937500,0.67506461,0.31718813
0.70000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12185105,3.06468750,0.42525000,-0.03937500,0.67202945,0.31540522
0.71250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12135886,3.08191406,0.40753125,-0.03937500,0.66899430,0.31364224
0.72500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12086667,3.09914063,0.38981250,-0.03937500,0.66595914,0.31189886
0.73750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.12037449,3.11636719,0.37209375,-0.03937500,0.66292399,0.31017475
0.75000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11988230,3.13359375,0.35437500,-0.03937500,0.65988883,0.30846961
0.76250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11939011,3.15082031,0.33665625,-0.03937500,0.65685367,0.30678310
0.77500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11889792,3.16804688,0.31893750,-0.03937500,0.65381852,0.30511494
0.78750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11840574,3.18527344,0.30121875,-0.03937500,0.65078336,0.30346482
0.80000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11791355,3.20250000,0.28350000,-0.03937500,0.64774820,0.30183245
0.81250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11742136,3.21972656,0.26578125,-0.03937500,0.64471305,0.30021755
0.82500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11692917,3.23695313,0.24806250,-0.03937500,0.64167789,0.29861984
0.83750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11643699,3.25417969,0.23034375,-0.03937500,0.63864274,0.29703905
0.85000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11594480,3.27140625,0.21262500,-0.03937500,0.63560758,0.29547490
0.86250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11545261,3.28863281,0.19490625,-0.03937500,0.63257242,0.29392714
0.87500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11496042,3.30585938,0.17718750,-0.03937500,0.62953727,0.29239551
0.88750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11446824,3.32308594,0.15946875,-0.03937500,0.62650211,0.29087976
0.90000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11397605,3.34031250,0.14175000,-0.03937500,0.62346695,0.28937964
0.91250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11348386,3.35753906,0.12403125,-0.03937500,0.62043180,0.28789492
0.92500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11299167,3.37476563,0.10631250,-0.03937500,0.61739664,0.28642535
0.93750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11249949,3.39199219,0.08859375,-0.03937500,0.61436149,0.28497071
0.95000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11200730,3.40921875,0.07087500,-0.03937500,0.61132633,0.28353077
0.96250000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11151511,3.42644531,0.05315625,-0.03937500,0.60829117,0.28210531
0.97500000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11102292,3.44367188,0.03543750,-0.03937500,0.60525602,0.28069411
0.98750000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11053074,3.46089844,0.01771875,-0.03937500,0.60222086,0.27929696
1.00000000,0.01250000,1.01282051,5.00000000,full_network_rollup,6,2.11003855,3.47812500,0.00000000,-0.03937500,0.59918570,0.27791365
0.00000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11941355,2.07000000,1.41750000,-0.05906250,0.83699820,0.46029449
0.01250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11867527,2.08698047,1.39978125,-0.05906250,0.83392203,0.45654936
0.02500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11793699,2.10396094,1.38206250,-0.05906250,0.83084586,0.45286468
0.03750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11719870,2.12094141,1.36434375,-0.05906250,0.82776969,0.44923900
0.05000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11646042,2.13792188,1.34662500,-0.05906250,0.82469352,0.44567091
0.06250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11572214,2.15490234,1.32890625,-0.05906250,0.82161735,0.44215906
0.07500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11498386,2.17188281,1.31118750,-0.05906250,0.81854117,0.43870212
0.08750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11424558,2.18886328,1.29346875,-0.05906250,0.81546500,0.43529882
0.10000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11350730,2.20584375,1.27575000,-0.05906250,0.81238883,0.43194791
0.11250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11276902,2.22282422,1.25803125,-0.05906250,0.80931266,0.42864820
0.12500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11203074,2.23980469,1.24031250,-0.05906250,0.80623649,0.42539852
0.13750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11129245,2.25678516,1.22259375,-0.05906250,0.80316031,0.42219774
0.15000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.11055417,2.27376563,1.20487500,-0.05906250,0.80008414,0.41904477
0.16250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10981589,2.29074609,1.18715625,-0.05906250,0.79700797,0.41593854
0.17500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10907761,2.30772656,1.16943750,-0.05906250,0.79393180,0.41287803
0.18750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10833933,2.32470703,1.15171875,-0.05906250,0.79085563,0.40986222
0.20000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10760105,2.34168750,1.13400000,-0.05906250,0.78777945,0.40689016
0.21250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10686277,2.35866797,1.11628125,-0.05906250,0.78470328,0.40396088
0.22500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10612449,2.37564844,1.09856250,-0.05906250,0.78162711,0.40107348
0.23750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10538620,2.39262891,1.08084375,-0.05906250,0.77855094,0.39822707
0.25000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10464792,2.40960938,1.06312500,-0.05906250,0.77547477,0.39542077
0.26250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10390964,2.42658984,1.04540625,-0.05906250,0.77239860,0.39265375
0.27500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10317136,2.44357031,1.02768750,-0.05906250,0.76932242,0.38992518
0.28750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10243308,2.46055078,1.00996875,-0.05906250,0.76624625,0.38723427
0.30000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10169480,2.47753125,0.99225000,-0.05906250,0.76317008,0.38458025
0.31250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10095652,2.49451172,0.97453125,-0.05906250,0.76009391,0.38196236
0.32500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.10021824,2.51149219,0.95681250,-0.05906250,0.75701774,0.37937988
0.33750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09947995,2.52847266,0.93909375,-0.05906250,0.75394156,0.37683207
0.35000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09874167,2.54545313,0.92137500,-0.05906250,0.75086539,0.37431826
0.36250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09800339,2.56243359,0.90365625,-0.05906250,0.74778922,0.37183777
0.37500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09726511,2.57941406,0.88593750,-0.05906250,0.74471305,0.36938993
0.38750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09652683,2.59639453,0.86821875,-0.05906250,0.74163688,0.36697412
0.40000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09578855,2.61337500,0.85050000,-0.05906250,0.73856070,0.36458969
0.41250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09505027,2.63035547,0.83278125,-0.05906250,0.73548453,0.36223606
0.42500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09431199,2.64733594,0.81506250,-0.05906250,0.73240836,0.35991261
0.43750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09357370,2.66431641,0.79734375,-0.05906250,0.72933219,0.35761878
0.45000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09283542,2.68129688,0.77962500,-0.05906250,0.72625602,0.35535401
0.46250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09209714,2.69827734,0.76190625,-0.05906250,0.72317985,0.35311774
0.47500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09135886,2.71525781,0.74418750,-0.05906250,0.72010367,0.35090944
0.48750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.09062058,2.73223828,0.72646875,-0.05906250,0.71702750,0.34872859
0.50000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08988230,2.74921875,0.70875000,-0.05906250,0.71395133,0.34657467
0.51250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08914402,2.76619922,0.69103125,-0.05906250,0.71087516,0.34444721
0.52500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08840574,2.78317969,0.67331250,-0.05906250,0.70779899,0.34234570
0.53750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08766745,2.80016016,0.65559375,-0.05906250,0.70472281,0.34026968
0.55000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08692917,2.81714063,0.63787500,-0.05906250,0.70164664,0.33821868
0.56250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08619089,2.83412109,0.62015625,-0.05906250,0.69857047,0.33619227
0.57500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08545261,2.85110156,0.60243750,-0.05906250,0.69549430,0.33418999
0.58750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08471433,2.86808203,0.58471875,-0.05906250,0.69241813,0.33221142
0.60000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08397605,2.88506250,0.56700000,-0.05906250,0.68934195,0.33025614
0.61250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08323777,2.90204297,0.54928125,-0.05906250,0.68626578,0.32832374
0.62500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08249949,2.91902344,0.53156250,-0.05906250,0.68318961,0.32641382
0.63750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08176120,2.93600391,0.51384375,-0.05906250,0.68011344,0.32452600
0.65000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08102292,2.95298438,0.49612500,-0.05906250,0.67703727,0.32265988
0.66250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.08028464,2.96996484,0.47840625,-0.05906250,0.67396110,0.32081511
0.67500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07954636,2.98694531,0.46068750,-0.05906250,0.67088492,0.31899131
0.68750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07880808,3.00392578,0.44296875,-0.05906250,0.66780875,0.31718813
0.70000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07806980,3.02090625,0.42525000,-0.05906250,0.66473258,0.31540522
0.71250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07733152,3.03788672,0.40753125,-0.05906250,0.66165641,0.31364224
0.72500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07659324,3.05486719,0.38981250,-0.05906250,0.65858024,0.31189886
0.73750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07585495,3.07184766,0.37209375,-0.05906250,0.65550406,0.31017475
0.75000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07511667,3.08882813,0.35437500,-0.05906250,0.65242789,0.30846961
0.76250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07437839,3.10580859,0.33665625,-0.05906250,0.64935172,0.30678310
0.77500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07364011,3.12278906,0.31893750,-0.05906250,0.64627555,0.30511494
0.78750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07290183,3.13976953,0.30121875,-0.05906250,0.64319938,0.30346482
0.80000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07216355,3.15675000,0.28350000,-0.05906250,0.64012320,0.30183245
0.81250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07142527,3.17373047,0.26578125,-0.05906250,0.63704703,0.30021755
0.82500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.07068699,3.19071094,0.24806250,-0.05906250,0.63397086,0.29861984
0.83750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06994870,3.20769141,0.23034375,-0.05906250,0.63089469,0.29703905
0.85000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06921042,3.22467188,0.21262500,-0.05906250,0.62781852,0.29547490
0.86250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06847214,3.24165234,0.19490625,-0.05906250,0.62474235,0.29392714
0.87500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06773386,3.25863281,0.17718750,-0.05906250,0.62166617,0.29239551
0.88750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06699558,3.27561328,0.15946875,-0.05906250,0.61859000,0.29087976
0.90000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06625730,3.29259375,0.14175000,-0.05906250,0.61551383,0.28937964
0.91250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06551902,3.30957422,0.12403125,-0.05906250,0.61243766,0.28789492
0.92500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06478074,3.32655469,0.10631250,-0.05906250,0.60936149,0.28642535
0.93750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06404245,3.34353516,0.08859375,-0.05906250,0.60628531,0.28497071
0.95000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06330417,3.36051563,0.07087500,-0.05906250,0.60320914,0.28353077
0.96250000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06256589,3.37749609,0.05315625,-0.05906250,0.60013297,0.28210531
0.97500000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06182761,3.39447656,0.03543750,-0.05906250,0.59705680,0.28069411
0.98750000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06108933,3.41145703,0.01771875,-0.05906250,0.59398063,0.27929696
1.00000000,0.01875000,1.01948052,5.00000000,full_network_rollup,6,2.06035105,3.42843750,0.00000000,-0.05906250,0.59090445,0.27791365
0.00000000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.08941355,2.04000000,1.41750000,-0.07875000,0.83199820,0.46029449
0.01250000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.08842917,2.05673438,1.39978125,-0.07875000,0.82888102,0.45654936
0.02500000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.08744480,2.07346875,1.38206250,-0.07875000,0.82576383,0.45286468
0.03750000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.08646042,2.09020313,1.36434375,-0.07875000,0.82264664,0.44923900
0.05000000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.08547605,2.10693750,1.34662500,-0.07875000,0.81952945,0.44567091
0.06250000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.08449167,2.12367188,1.32890625,-0.07875000,0.81641227,0.44215906
0.07500000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.08350730,2.14040625,1.31118750,-0.07875000,0.81329508,0.43870212
0.08750000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.08252292,2.15714063,1.29346875,-0.07875000,0.81017789,0.43529882
0.10000000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.08153855,2.17387500,1.27575000,-0.07875000,0.80706070,0.43194791
0.11250000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.08055417,2.19060938,1.25803125,-0.07875000,0.80394352,0.42864820
0.12500000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.07956980,2.20734375,1.24031250,-0.07875000,0.80082633,0.42539852
0.13750000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.07858542,2.22407813,1.22259375,-0.07875000,0.79770914,0.42219774
0.15000000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.07760105,2.24081250,1.20487500,-0.07875000,0.79459195,0.41904477
0.16250000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.07661667,2.25754688,1.18715625,-0.07875000,0.79147477,0.41593854
0.17500000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.07563230,2.27428125,1.16943750,-0.07875000,0.78835758,0.41287803
0.18750000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.07464792,2.29101563,1.15171875,-0.07875000,0.78524039,0.40986222
0.20000000,0.02500000,1.02631579,5.00000000,full_network_rollup,6,2.07366355,2.30775000,1.13400000,-0.07875000,0.78212320,0.40689016
