organization_cost_scale,cross_node_learning,integration_threshold,conditional_target_size,continuous_target_size
0.06637500,0.07500000,0.78401125,3,3.25736909
0.06775000,0.07500000,0.79041261,3,3.22908129
0.06912500,0.07500000,0.79681398,3,3.20160214
0.07050000,0.07500000,0.80321534,3,3.17489312
0.07187500,0.07500000,0.80961670,3,3.14891826
0.07325000,0.07500000,0.81601806,3,3.12364390
0.07462500,0.07500000,0.82241943,3,3.09903854
0.07600000,0.07500000,0.82882079,3,3.07507263
0.07737500,0.07500000,0.83522215,3,3.05171842
0.07875000,0.07500000,0.84162352,3,3.02894986
0.08012500,0.07500000,0.84802488,3,3.00674239
0.08150000,0.07500000,0.85442624,3,2.98507294
0.08287500,0.07500000,0.86082761,3,2.96391970
0.08425000,0.07500000,0.86722897,3,2.94326212
0.08562500,0.07500000,0.87363033,3,2.92308079
0.08700000,0.07500000,0.88003169,3,2.90335732
0.08837500,0.07500000,0.88643306,3,2.88407436
0.08975000,0.07500000,0.89283442,3,2.86521542
0.09112500,0.07500000,0.89923578,3,2.84676490
0.09250000,0.07500000,0.90563715,3,2.82870799
0.09387500,0.07500000,0.91203851,3,2.81103063
0.09525000,0.07500000,0.91843987,3,2.79371946
0.09662500,0.07500000,0.92484124,3,2.77676176
0.09800000,0.07500000,0.93124260,3,2.76014544
0.09937500,0.07500000,0.93764396,3,2.74385898
0.10075000,0.07500000,0.94404532,3,2.72789139
0.10212500,0.07500000,0.95044669,3,2.71223222
0.10350000,0.07500000,0.95684805,3,2.69687148
0.10487500,0.07500000,0.96324941,3,2.68179961
0.10625000,0.07500000,0.96965078,3,2.66700750
0.10762500,0.07500000,0.97605214,3,2.65248645
0.10900000,0.07500000,0.98245350,3,2.63822811
0.11037500,0.07500000,0.98885487,3,2.62422451
0.11175000,0.07500000,0.99525623,3,2.61046800
0.11312500,0.07500000,1.00165759,3,2.59695126
0.11450000,0.07500000,1.00805895,3,2.58366728
0.11587500,0.07500000,1.01446032,3,2.57060932
0.11725000,0.07500000,1.02086168,3,2.55777092
0.11862500,0.07500000,1.02726304,3,2.54514588
0.12000000,0.07500000,1.03366441,3,2.53272823
0.01000000,0.08750000,0.31423916,7,7.34412502
0.01137500,0.08750000,0.33520151,7,6.95049032
0.01275000,0.08750000,0.35616386,7,6.61941631
0.01412500,0.08750000,0.37492913,6,6.33568894
0.01550000,0.08750000,0.39182243,6,6.08884439
0.01687500,0.08750000,0.40871573,6,5.87141246
0.01825000,0.08750000,0.42560903,6,5.67789509
0.01962500,0.08750000,0.44250233,6,5.50414177
0.02100000,0.08750000,0.45613366,5,5.34695128
0.02237500,0.08750000,0.46922128,5,5.20380870
0.02375000,0.08750000,0.48230891,5,5.07270652
0.02512500,0.08750000,0.49539653,5,4.95201974
0.02650000,0.08750000,0.50848415,5,4.84041667
0.02787500,0.08750000,0.52157177,5,4.73679395
0.02925000,0.08750000,0.53465939,5,4.64022840
0.03062500,0.08750000,0.54774701,5,4.54994073
0.03200000,0.08750000,0.56036094,4,4.46526784
0.03337500,0.08750000,0.56993700,4,4.38564137
0.03475000,0.08750000,0.57951306,4,4.31057091
0.03612500,0.08750000,0.58908911,4,4.23963073
0.03750000,0.08750000,0.59866517,4,4.17244916
0.03887500,0.08750000,0.60824123,4,4.10870007
0.04025000,0.08750000,0.61781728,4,4.04809587
0.04162500,0.08750000,0.62739334,4,3.99038184
0.04300000,0.08750000,0.63696939,4,3.93533145
0.04437500,0.08750000,0.64654545,4,3.88274245
0.04575000,0.08750000,0.65612151,4,3.83243358
0.04712500,0.08750000,0.66569756,4,3.78424189
0.04850000,0.08750000,0.67527362,4,3.73802038
0.04987500,0.08750000,0.68484967,4,3.69363606
0.05125000,0.08750000,0.69442573,4,3.65096825
0.05262500,0.08750000,0.70400179,4,3.60990718
0.05400000,0.08750000,0.71357784,4,3.57035273
0.05537500,0.08750000,0.72315390,4,3.53221336
0.05675000,0.08750000,0.73272996,4,3.49540518
0.05812500,0.08750000,0.74143641,3,3.45985117
0.05950000,0.08750000,0.74783777,3,3.42548042
0.06087500,0.08750000,0.75423913,3,3.39222759
0.06225000,0.08750000,0.76064049,3,3.36003229
0.06362500,0.08750000,0.76704186,3,3.32883863
0.06500000,0.08750000,0.77344322,3,3.29859482
0.06637500,0.08750000,0.77984458,3,3.26925276
0.06775000,0.08750000,0.78624595,3,3.24076771
0.06912500,0.08750000,0.79264731,3,3.21309801
0.07050000,0.08750000,0.79904867,3,3.18620479
0.07187500,0.08750000,0.80545004,3,3.16005177
0.07325000,0.08750000,0.81185140,3,3.13460498
0.07462500,0.08750000,0.81825276,3,3.10983264
0.07600000,0.08750000,0.82465412,3,3.08570493
0.07737500,0.08750000,0.83105549,3,3.06219387
0.07875000,0.08750000,0.83745685,3,3.03927316
0.08012500,0.08750000,0.84385821,3,3.01691806
0.08150000,0.08750000,0.85025958,3,2.99510526
0.08287500,0.08750000,0.85666094,3,2.97381279
0.08425000,0.08750000,0.86306230,3,2.95301990
0.08562500,0.08750000,0.86946367,3,2.93270701
0.08700000,0.08750000,0.87586503,3,2.91285560
0.08837500,0.08750000,0.88226639,3,2.89344813
0.08975000,0.08750000,0.88866775,3,2.87446800
0.09112500,0.08750000,0.89506912,3,2.85589946
0.09250000,0.08750000,0.90147048,3,2.83772759
0.09387500,0.08750000,0.90787184,3,2.81993819
0.09525000,0.08750000,0.91427321,3,2.80251779
0.09662500,0.08750000,0.92067457,3,2.78545358
0.09800000,0.08750000,0.92707593,3,2.76873335
0.09937500,0.08750000,0.93347730,3,2.75234549
0.10075000,0.08750000,0.93987866,3,2.73627893
0.10212500,0.08750000,0.94628002,3,2.72052312
0.10350000,0.08750000,0.95268138,3,2.70506797
0.10487500,0.08750000,0.95908275,3,2.68990387
0.10625000,0.08750000,0.96548411,3,2.67502162
0.10762500,0.08750000,0.97188547,3,2.66041245
0.10900000,0.08750000,0.97828684,3,2.64606794
0.11037500,0.08750000,0.98468820,3,2.63198005
0.11175000,0.08750000,0.99108956,3,2.61814109
0.11312500,0.08750000,0.99749092,3,2.60454366
0.11450000,0.08750000,1.00389229,3,2.59118068
0.11587500,0.08750000,1.01029365,3,2.57804539
0.11725000,0.08750000,1.01669501,3,2.56513125
0.11862500,0.08750000,1.02309638,3,2.55243202
0.12000000,0.08750000,1.02949774,3,2.53994169
0.01000000,0.10000000,0.30673916,7,7.39128396
0.01137500,0.10000000,0.32770151,7,6.99385541
0.01275000,0.10000000,0.34866386,7,6.65963238
0.01412500,0.10000000,0.36798469,6,6.37324014
0.01550000,0.10000000,0.38487799,6,6.12410501
0.01687500,0.10000000,0.40177129,6,5.90467873
0.01825000,0.10000000,0.41866458,6,5.70940615
0.01962500,0.10000000,0.43555788,6,5.53409385
0.02100000,0.10000000,0.44988366,5,5.37550767
0.02237500,0.10000000,0.46297128,5,5.23110698
0.02375000,0.10000000,0.47605891,5,5.09886382
0.02512500,0.10000000,0.48914653,5,4.97713672
0.02650000,0.10000000,0.50223415,5,4.86458057
0.02787500,0.10000000,0.51532177,5,4.76008094
0.02925000,0.10000000,0.52840939,5,4.66270542
0.03062500,0.10000000,0.54149701,5,4.57166697
0.03200000,0.10000000,0.55458463,5,4.48629592
0.03337500,0.10000000,0.56457986,4,4.40601831
0.03475000,0.10000000,0.57415591,4,4.33033892
0.03612500,0.10000000,0.58373197,4,4.25882786
0.03750000,0.10000000,0.59330803,4,4.19110985
0.03887500,0.10000000,0.60288408,4,4.12685559
0.04025000,0.10000000,0.61246014,4,4.06577472
0.04162500,0.10000000,0.62203619,4,4.00761007
0.04300000,0.10000000,0.63161225,4,3.95213296
0.04437500,0.10000000,0.64118831,4,3.89913918
0.04575000,0.10000000,0.65076436,4,3.84844578
0.04712500,0.10000000,0.66034042,4,3.79988825
0.04850000,0.10000000,0.66991648,4,3.75331822
0.04987500,0.10000000,0.67949253,4,3.70860143
0.05125000,0.10000000,0.68906859,4,3.66561610
0.05262500,0.10000000,0.69864464,4,3.62425142
0.05400000,0.10000000,0.70822070,4,3.58440635
0.05537500,0.10000000,0.71779676,4,3.54598849
0.05675000,0.10000000,0.72737281,4,3.50891320
0.05812500,0.10000000,0.73694887,4,3.47310273
0.05950000,0.10000000,0.74367110,3,3.43848554
0.06087500,0.10000000,0.75007246,3,3.40499569
0.06225000,0.10000000,0.75647383,3,3.37257223
0.06362500,0.10000000,0.76287519,3,3.34115879
0.06500000,0.10000000,0.76927655,3,3.31070309
0.06637500,0.10000000,0.77567792,3,3.28115660
0.06775000,0.10000000,0.78207928,3,3.25247419
0.06912500,0.10000000,0.78848064,3,3.22461383
0.07050000,0.10000000,0.79488201,3,3.19753630
0.07187500,0.10000000,0.80128337,3,3.17120498
0.07325000,0.10000000,0.80768473,3,3.14558563
0.07462500,0.10000000,0.81408609,3,3.12064618
0.07600000,0.10000000,0.82048746,3,3.09635654
0.07737500,0.10000000,0.82688882,3,3.07268849
0.07875000,0.10000000,0.83329018,3,3.04961551
0.08012500,0.10000000,0.83969155,3,3.02711263
0.08150000,0.10000000,0.84609291,3,3.00515634
0.08287500,0.10000000,0.85249427,3,2.98372448
0.08425000,0.10000000,0.85889564,3,2.96279614
0.08562500,0.10000000,0.86529700,3,2.94235156
0.08700000,0.10000000,0.87169836,3,2.92237205
0.08837500,0.10000000,0.87809972,3,2.90283994
0.08975000,0.10000000,0.88450109,3,2.88373847
0.09112500,0.10000000,0.89090245,3,2.86505177
0.09250000,0.10000000,0.89730381,3,2.84676479
0.09387500,0.10000000,0.90370518,3,2.82886321
0.09525000,0.10000000,0.91010654,3,2.81133345
0.09662500,0.10000000,0.91650790,3,2.79416259
0.09800000,0.10000000,0.92290927,3,2.77733831
0.09937500,0.10000000,0.92931063,3,2.76084892
0.10075000,0.10000000,0.93571199,3,2.74468324
0.10212500,0.10000000,0.94211335,3,2.72883064
0.10350000,0.10000000,0.94851472,3,2.71328095
0.10487500,0.10000000,0.95491608,3,2.69802448
0.10625000,0.10000000,0.96131744,3,2.68305196
0.10762500,0.10000000,0.96771881,3,2.66835453
0.10900000,0.10000000,0.97412017,3,2.65392373
0.11037500,0.10000000,0.98052153,3,2.63975143
0.11175000,0.10000000,0.98692290,3,2.62582987
0.11312500,0.10000000,0.99332426,3,2.61215161
0.11450000,0.10000000,0.99972562,3,2.59870953
0.11587500,0.10000000,1.00612698,3,2.58549677
0.11725000,0.10000000,1.01252835,3,2.57250677
0.11862500,0.10000000,1.01892971,3,2.55973322
0.12000000,0.10000000,1.02533107,3,2.54717008
0.01000000,0.11250000,0.29923916,7,7.43834688
0.01137500,0.11250000,0.32020151,7,7.03714707
0.01275000,0.11250000,0.34116386,7,6.69979225
0.01412500,0.11250000,0.36104025,6,6.41074863
0.01550000,0.11250000,0.37793354,6,6.15933361
0.01687500,0.11250000,0.39482684,6,5.93792162
0.01825000,0.11250000,0.41172014,6,5.74090085
0.01962500,0.11250000,0.42861344,6,5.56403535
0.02100000,0.11250000,0.44363366,5,5.40405829
0.02237500,0.11250000,0.45672128,5,5.25840350
0.02375000,0.11250000,0.46980891,5,5.12502274
0.02512500,0.11250000,0.48289653,5,5.00225818
0.02650000,0.11250000,0.49598415,5,4.88875138
0.02787500,0.11250000,0.50907177,5,4.78337689
0.02925000,0.11250000,0.52215939,5,4.68519315
0.03062500,0.11250000,0.53524701,5,4.59340541
0.03200000,0.11250000,0.54833463,5,4.50733749
0.03337500,0.11250000,0.55922271,4,4.42640984
0.03475000,0.11250000,0.56879877,4,4.35012247
0.03612500,0.11250000,0.57837483,4,4.27804134
0.03750000,0.11250000,0.58795088,4,4.20978757
0.03887500,0.11250000,0.59752694,4,4.14502873
0.04025000,0.11250000,0.60710300,4,4.08347169
0.04162500,0.11250000,0.61667905,4,4.02485685
0.04300000,0.11250000,0.62625511,4,3.96895336
0.04437500,0.11250000,0.63583116,4,3.91555511
0.04575000,0.11250000,0.64540722,4,3.86447742
0.04712500,0.11250000,0.65498328,4,3.81555425
0.04850000,0.11250000,0.66455933,4,3.76863584
0.04987500,0.11250000,0.67413539,4,3.72358671
0.05125000,0.11250000,0.68371145,4,3.68028395
0.05262500,0.11250000,0.69328750,4,3.63861572
0.05400000,0.11250000,0.70286356,4,3.59848006
0.05537500,0.11250000,0.71243961,4,3.55978374
0.05675000,0.11250000,0.72201567,4,3.52244133
0.05812500,0.11250000,0.73159173,4,3.48637439
0.05950000,0.11250000,0.73950443,3,3.45151073
0.06087500,0.11250000,0.74590580,3,3.41778381
0.06225000,0.11250000,0.75230716,3,3.38513214
0.06362500,0.11250000,0.75870852,3,3.35349883
0.06500000,0.11250000,0.76510989,3,3.32283116
0.06637500,0.11250000,0.77151125,3,3.29308017
0.06775000,0.11250000,0.77791261,3,3.26420031
0.06912500,0.11250000,0.78431398,3,3.23614918
0.07050000,0.11250000,0.79071534,3,3.20888722
0.07187500,0.11250000,0.79711670,3,3.18237751
0.07325000,0.11250000,0.80351806,3,3.15658548
0.07462500,0.11250000,0.80991943,3,3.13147879
0.07600000,0.11250000,0.81632079,3,3.10702710
0.07737500,0.11250000,0.82272215,3,3.08320194
0.07875000,0.11250000,0.82912352,3,3.05997655
0.08012500,0.11250000,0.83552488,3,3.03732576
0.08150000,0.11250000,0.84192624,3,3.01522585
0.08287500,0.11250000,0.84832761,3,2.99365449
0.08425000,0.11250000,0.85472897,3,2.97259056
0.08562500,0.11250000,0.86113033,3,2.95201414
0.08700000,0.11250000,0.86753169,3,2.93190640
0.08837500,0.11250000,0.87393306,3,2.91224951
0.08975000,0.11250000,0.88033442,3,2.89302657
0.09112500,0.11250000,0.88673578,3,2.87422158
0.09250000,0.11250000,0.89313715,3,2.85581935
0.09387500,0.11250000,0.89953851,3,2.83780546
0.09525000,0.11250000,0.90593987,3,2.82016620
0.09662500,0.11250000,0.91234124,3,2.80288854
0.09800000,0.11250000,0.91874260,3,2.78596009
0.09937500,0.11250000,0.92514396,3,2.76936903
0.10075000,0.11250000,0.93154532,3,2.75310410
0.10212500,0.11250000,0.93794669,3,2.73715458
0.10350000,0.11250000,0.94434805,3,2.72151022
0.10487500,0.11250000,0.95074941,3,2.70616125
0.10625000,0.11250000,0.95715078,3,2.69109833
0.10762500,0.11250000,0.96355214,3,2.67631252
0.10900000,0.11250000,0.96995350,3,2.66179528
0.11037500,0.11250000,0.97635487,3,2.64753844
0.11175000,0.11250000,0.98275623,3,2.63353417
0.11312500,0.11250000,0.98915759,3,2.61977497
0.11450000,0.11250000,0.99555895,3,2.60625364
0.11587500,0.11250000,1.00196032,3,2.59296330
0.11725000,0.11250000,1.00836168,3,2.57989731
0.11862500,0.11250000,1.01476304,3,2.56704934
0.12000000,0.11250000,1.02116441,3,2.55441327
0.01000000,0.12500000,0.29173916,7,7.48531075
0.01137500,0.12500000,0.31270151,7,7.08036237
0.01275000,0.12500000,0.33366386,7,6.73989318
0.01412500,0.12500000,0.35409580,6,6.44821178
0.01550000,0.12500000,0.37098910,6,6.19452773
0.01687500,0.12500000,0.38788240,6,5.97113879
0.01825000,0.12500000,0.40477570,6,5.77237701
0.01962500,0.12500000,0.42166899,6,5.59396422
0.02100000,0.12500000,0.43738366,5,5.43260120
0.02237500,0.12500000,0.45047128,5,5.28569644
0.02375000,0.12500000,0.46355891,5,5.15118155
0.02512500,0.12500000,0.47664653,5,5.02738248
0.02650000,0.12500000,0.48973415,5,4.91292753
0.02787500,0.12500000,0.50282177,5,4.80668032
0.02925000,0.12500000,0.51590939,5,4.70769020
0.03062500,0.12500000,0.52899701,5,4.61515475
0.03200000,0.12500000,0.54208463,5,4.52839130
0.03337500,0.12500000,0.55386557,4,4.44681478
0.03475000,0.12500000,0.56344163,4,4.36992041
0.03612500,0.12500000,0.57301768,4,4.29727007
0.03750000,0.12500000,0.58259374,4,4.22848129
0.03887500,0.12500000,0.59216980,4,4.16321850
0.04025000,0.12500000,0.60174585,4,4.10118583
0.04162500,0.12500000,0.61132191,4,4.04212127
0.04300000,0.12500000,0.62089797,4,3.98579179
0.04437500,0.12500000,0.63047402,4,3.93198939
0.04575000,0.12500000,0.64005008,4,3.88052769
0.04712500,0.12500000,0.64962613,4,3.83123911
0.04850000,0.12500000,0.65920219,4,3.78397252
0.04987500,0.12500000,0.66877825,4,3.73859120
0.05125000,0.12500000,0.67835430,4,3.69497112
0.05262500,0.12500000,0.68793036,4,3.65299944
0.05400000,0.12500000,0.69750641,4,3.61257326
0.05537500,0.12500000,0.70708247,4,3.57359851
0.05675000,0.12500000,0.71665853,4,3.53598901
0.05812500,0.12500000,0.72623458,4,3.49966559
0.05950000,0.12500000,0.73533777,3,3.46455544
0.06087500,0.12500000,0.74173913,3,3.43059142
0.06225000,0.12500000,0.74814049,3,3.39771150
0.06362500,0.12500000,0.75454186,3,3.36585828
0.06500000,0.12500000,0.76094322,3,3.33497858
0.06637500,0.12500000,0.76734458,3,3.30502300
0.06775000,0.12500000,0.77374595,3,3.27594561
0.06912500,0.12500000,0.78014731,3,3.24770362
0.07050000,0.12500000,0.78654867,3,3.22025716
0.07187500,0.12500000,0.79295004,3,3.19356894
0.07325000,0.12500000,0.79935140,3,3.16760413
0.07462500,0.12500000,0.80575276,3,3.14233010
0.07600000,0.12500000,0.81215412,3,3.11771625
0.07737500,0.12500000,0.81855549,3,3.09373386
0.07875000,0.12500000,0.82495685,3,3.07035595
0.08012500,0.12500000,0.83135821,3,3.04755713
0.08150000,0.12500000,0.83775958,3,3.02531349
0.08287500,0.12500000,0.84416094,3,3.00360248
0.08425000,0.12500000,0.85056230,3,2.98240284
0.08562500,0.12500000,0.85696367,3,2.96169447
0.08700000,0.12500000,0.86336503,3,2.94145838
0.08837500,0.12500000,0.86976639,3,2.92167657
0.08975000,0.12500000,0.87616775,3,2.90233204
0.09112500,0.12500000,0.88256912,3,2.88340862
0.09250000,0.12500000,0.88897048,3,2.86489102
0.09387500,0.12500000,0.89537184,3,2.84676468
0.09525000,0.12500000,0.90177321,3,2.82901580
0.09662500,0.12500000,0.90817457,3,2.81163122
0.09800000,0.12500000,0.91457593,3,2.79459846
0.09937500,0.12500000,0.92097730,3,2.77790560
0.10075000,0.12500000,0.92737866,3,2.76154130
0.10212500,0.12500000,0.93378002,3,2.74549473
0.10350000,0.12500000,0.94018138,3,2.72975558
0.10487500,0.12500000,0.94658275,3,2.71431399
0.10625000,0.12500000,0.95298411,3,2.69916053
0.10762500,0.12500000,0.95938547,3,2.68428622
0.10900000,0.12500000,0.96578684,3,2.66968243
0.11037500,0.12500000,0.97218820,3,2.65534093
0.11175000,0.12500000,0.97858956,3,2.64125382
0.11312500,0.12500000,0.98499092,3,2.62741355
0.11450000,0.12500000,0.99139229,3,2.61381287
0.11587500,0.12500000,0.99779365,3,2.60044482
0.11725000,0.12500000,1.00419501,3,2.58730273
0.11862500,0.12500000,1.01059638,3,2.57438021
0.12000000,0.12500000,1.01699774,3,2.56167110
0.01000000,0.13750000,0.28379174,8,7.53217270
0.01137500,0.13750000,0.30520151,7,7.12349855
0.01275000,0.13750000,0.32616386,7,6.77993250
0.01412500,0.13750000,0.34712621,7,6.48562709
0.01550000,0.13750000,0.36404465,6,6.22968499
0.01687500,0.13750000,0.38093795,6,6.00432799
0.01825000,0.13750000,0.39783125,6,5.80383248
0.01962500,0.13750000,0.41472455,6,5.62387844
0.02100000,0.13750000,0.43113366,5,5.46113450
0.02237500,0.13750000,0.44422128,5,5.31298400
0.02375000,0.13750000,0.45730891,5,5.17733856
0.02512500,0.13750000,0.47039653,5,5.05250801
0.02650000,0.13750000,0.48348415,5,4.93710749
0.02787500,0.13750000,0.49657177,5,4.82998979
0.02925000,0.13750000,0.50965939,5,4.73019518
0.03062500,0.13750000,0.52274701,5,4.63691367
0.03200000,0.13750000,0.53583463,5,4.54945611
0.03337500,0.13750000,0.54850843,4,4.46723193
0.03475000,0.13750000,0.55808449,4,4.38973164
0.03612500,0.13750000,0.56766054,4,4.31651299
0.03750000,0.13750000,0.57723660,4,4.24718999
0.03887500,0.13750000,0.58681265,4,4.18142393
0.04025000,0.13750000,0.59638871,4,4.11891622
0.04162500,0.13750000,0.60596477,4,4.05940242
0.04300000,0.13750000,0.61554082,4,4.00264740
0.04437500,0.13750000,0.62511688,4,3.94844122
0.04575000,0.13750000,0.63469293,4,3.89659581
0.04712500,0.13750000,0.64426899,4,3.84694208
0.04850000,0.13750000,0.65384505,4,3.79932753
0.04987500,0.13750000,0.66342110,4,3.75361421
0.05125000,0.13750000,0.67299716,4,3.70967695
0.05262500,0.13750000,0.68257322,4,3.66740193
0.05400000,0.13750000,0.69214927,4,3.62668531
0.05537500,0.13750000,0.70172533,4,3.58743220
0.05675000,0.13750000,0.71130138,4,3.54955564
0.05812500,0.13750000,0.72087744,4,3.51297578
0.05950000,0.13750000,0.73045350,4,3.47761915
0.06087500,0.13750000,0.73757246,3,3.44341801
0.06225000,0.13750000,0.74397383,3,3.41030981
0.06362500,0.13750000,0.75037519,3,3.37823665
0.06500000,0.13750000,0.75677655,3,3.34714487
0.06637500,0.13750000,0.76317792,3,3.31698465
0.06775000,0.13750000,0.76957928,3,3.28770966
0.06912500,0.13750000,0.77598064,3,3.25927676
0.07050000,0.13750000,0.78238201,3,3.23164569
0.07187500,0.13750000,0.78878337,3,3.20477889
0.07325000,0.13750000,0.79518473,3,3.17864121
0.07462500,0.13750000,0.80158609,3,3.15319974
0.07600000,0.13750000,0.80798746,3,3.12842363
0.07737500,0.13750000,0.81438882,3,3.10428391
0.07875000,0.13750000,0.82079018,3,3.08075337
0.08012500,0.13750000,0.82719155,3,3.05780641
0.08150000,0.13750000,0.83359291,3,3.03541892
0.08287500,0.13750000,0.83999427,3,3.01356816
0.08425000,0.13750000,0.84639564,3,2.99223270
0.08562500,0.13750000,0.85279700,3,2.97139225
0.08700000,0.13750000,0.85919836,3,2.95102768
0.08837500,0.13750000,0.86559972,3,2.93112085
0.08975000,0.13750000,0.87200109,3,2.91165460
0.09112500,0.13750000,0.87840245,3,2.89261264
0.09250000,0.13750000,0.88480381,3,2.87397954
0.09387500,0.13750000,0.89120518,3,2.85574064
0.09525000,0.13750000,0.89760654,3,2.83788200
0.09662500,0.13750000,0.90400790,3,2.82039039
0.09800000,0.13750000,0.91040927,3,2.80325320
